CustomerId,Surname,Geography,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,ChurnRisk,Status,GenderT,CustomerType,AgeDemographics,Yes_No
15588248,Hs?,France,437,0,43,6,0,1,1,0,148330.97,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15588350,McIntyre,France,850,1,37,4,126872.6,1,1,0,197266.58,0.01,Not Active Customer,Male,Retained,Middle Aged,Existing
15588537,Robinson,Spain,709,1,35,2,0,2,1,0,104982.39,0.02,Not Active Customer,Male,Retained,Middle Aged,Existing
15588614,Walton,France,484,1,40,7,106901.42,2,0,0,118045.98,0.25,Not Active Customer,Male,Retained,Middle Aged,Existing
15588670,Despeissis,Spain,681,1,45,2,74855.71,2,0,0,64808.97497,0.78,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15588701,Lai,France,612,1,32,3,121394.42,1,1,0,164081.42,0.32,Not Active Customer,Male,Retained,Middle Aged,Existing
15588986,Grant,Germany,433,0,36,4,97560.04,1,1,0,118309.675,0.93,Not Active Customer,Female,High Risk,Middle Aged,Existing
15589030,Ts'ai,France,711,0,54,8,0,1,0,0,83616.52651,0.98,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15589076,Henry,France,640,1,49,6,63429.09,1,1,0,130447.3672,0.68,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15589195,Bluett,Germany,430,0,59,6,73946.09,1,1,0,161949.1641,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15589204,Farrar,France,566,0,44,5,141428.99,2,0,0,68408.74,0.98,Not Active Customer,Female,High Risk,Middle Aged,Churned
15589221,Kennedy,Germany,571,0,45,1,102257.08,2,1,0,68397.4833,0.94,Not Active Customer,Female,High Risk,Senior Citizens,Existing
15589224,Moore,Spain,510,0,40,4,152315.63,1,1,1,53557.34507,0.74,Active Customer,Female,High Risk,Middle Aged,Existing
15589257,Grant,France,555,1,54,4,106037.28,2,1,0,86921.87275,0.95,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15589320,Sagese,Spain,641,0,36,1,0,2,1,0,102021.39,0,Not Active Customer,Female,Retained,Middle Aged,Existing
15589348,Le Grand,Spain,613,1,19,5,0,1,1,1,176903.35,0.03,Active Customer,Male,Retained,Young Dependant,Existing
15589358,Stanley,Germany,606,1,57,0,0,1,1,0,195935.5832,0.99,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15589380,Fraser,Germany,723,0,53,9,118526.38,1,0,0,147869.0167,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15589475,Azikiwe,Spain,581,0,57,8,0,3,1,0,13605.11481,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15589488,Ch'eng,Germany,628,0,39,1,0,1,0,0,112343.3752,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15589493,Otitodilinna,Germany,690,1,38,1,94456,2,0,1,55034.02,0.03,Active Customer,Male,Retained,Middle Aged,Existing
15589572,Otutodilichukwu,Spain,502,0,40,5,109325.28,1,1,0,198957.1781,0.89,Not Active Customer,Female,High Risk,Middle Aged,Existing
15589643,Ngozichukwuka,Spain,603,1,24,1,165149.13,2,1,0,21858.28,0.13,Not Active Customer,Male,Retained,Young Dependant,Existing
15589660,Lamble,Germany,683,0,48,6,118558.1,1,1,0,171662.0296,0.6,Not Active Customer,Female,Retained,Senior Citizens,Existing
15589754,Malloy,Germany,554,0,30,9,0,2,1,1,40320.3,0,Active Customer,Female,Retained,Middle Aged,Existing
15589793,Onwuamaeze,France,585,0,44,4,117255.24,3,0,0,5337.427548,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15589805,Benson,France,610,0,42,7,138114.67,1,1,0,93784.12731,0.89,Not Active Customer,Female,High Risk,Middle Aged,Existing
15589975,Maclean,France,597,1,19,2,0,2,1,1,91036.74,0,Active Customer,Male,Retained,Young Dependant,Existing
15590146,Mao,France,583,0,39,6,117206.71,2,1,0,118347.337,0.98,Not Active Customer,Female,High Risk,Middle Aged,Churned
15590241,Chuang,Spain,548,0,33,1,80107.83,2,0,1,82245.67,0.01,Active Customer,Female,Retained,Middle Aged,Existing
15590268,Chu,Spain,695,0,48,7,0,1,0,0,126376.0591,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15590320,Shelton,France,759,0,31,1,109848.6,1,1,1,42012.55,0.04,Active Customer,Female,Retained,Middle Aged,Existing
15590476,Onochie,France,705,0,48,0,0,2,0,0,149772.61,0.48,Not Active Customer,Female,Retained,Senior Citizens,Existing
15590606,Saunders,France,682,0,64,9,0,2,1,1,103318.44,0,Active Customer,Female,Retained,Senior Citizens,Existing
15590730,Hunt,Spain,698,0,31,8,185078.26,1,0,0,115337.74,0.97,Not Active Customer,Female,High Risk,Middle Aged,Churned
15590820,Ecuyer,Spain,785,0,33,0,122321.04,1,0,0,34701.07942,0.92,Not Active Customer,Female,High Risk,Middle Aged,Existing
15590876,Knupp,France,715,0,32,10,0,2,1,0,60907.49,0,Not Active Customer,Female,Retained,Middle Aged,Existing
15590993,Findlay,Spain,757,1,32,9,0,2,1,0,115950.96,0,Not Active Customer,Male,Retained,Middle Aged,Existing
15591047,Ma,Spain,807,0,42,1,0,1,1,0,16500.66,0.76,Not Active Customer,Female,High Risk,Middle Aged,Existing
15591100,Chiemela,Spain,708,1,34,3,0,1,0,0,121458.4566,0.9,Not Active Customer,Male,High Risk,Middle Aged,Existing
15591130,Medvedev,Spain,699,1,32,3,0,2,1,1,170770.44,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15591257,Ejimofor,France,685,0,50,6,94238.75,2,1,1,50664.07,0,Active Customer,Female,Retained,Senior Citizens,Existing
15591357,Cowger,France,605,1,47,7,142643.54,1,1,0,189310.27,0.03,Not Active Customer,Male,Retained,Senior Citizens,Existing
15591386,Golubova,France,512,0,41,8,145150.28,1,1,0,64869.32,0.79,Not Active Customer,Female,High Risk,Middle Aged,Existing
15591509,Milano,France,680,1,31,10,113292.17,1,1,1,122639.73,0,Active Customer,Male,Retained,Middle Aged,Existing
15591607,Fernie,France,803,1,50,4,100760.05,1,1,0,35492.39766,0.98,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15591711,Sleeman,Spain,685,1,43,2,104946.23,1,1,0,167594.2208,0.45,Not Active Customer,Male,Retained,Middle Aged,Existing
15591766,Crawford,Spain,520,0,35,4,115680.81,1,1,1,90280.7,0.02,Active Customer,Female,Retained,Middle Aged,Existing
15591932,Ford,France,631,0,22,6,139129.92,1,1,1,63747.51,0.11,Active Customer,Female,Retained,Young Dependant,Existing
15591969,Kuo,Spain,709,0,40,9,131569.63,1,1,1,103970.58,0.1,Active Customer,Female,Retained,Middle Aged,Existing
15591986,Johnston,Germany,751,0,34,8,127095.14,2,0,0,479.54,0.07,Not Active Customer,Female,Retained,Middle Aged,Existing
15591995,Barry,Germany,782,0,53,1,81571.05,1,1,0,182960.46,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15592089,Larsen,France,774,0,49,5,133454.13,2,1,0,27772.03667,0.96,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15592116,Jensen,France,679,1,39,5,0,2,1,1,100060.54,0,Active Customer,Male,Retained,Middle Aged,Existing
15592222,Lo,France,809,0,33,3,0,2,0,1,141426.78,0,Active Customer,Female,Retained,Middle Aged,Existing
15592229,Mullan,France,480,0,37,4,96703.91,1,1,0,119814.8794,0.94,Not Active Customer,Female,High Risk,Middle Aged,Existing
15592300,Mai,Spain,604,0,42,2,0,1,1,0,49682.17513,0.98,Not Active Customer,Female,High Risk,Middle Aged,Churned
15592386,Campbell,France,543,0,34,8,0,2,0,1,145601.8,0,Active Customer,Female,Retained,Middle Aged,Existing
15592387,Burke,France,696,1,55,1,112440.59,1,0,0,94021.1415,0.98,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15592389,H?,France,607,0,49,9,119960.29,2,1,0,103068.22,0.32,Not Active Customer,Female,Retained,Senior Citizens,Existing
15592461,Jackson,Germany,739,0,48,5,0,1,1,0,160485.3968,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15592531,Bartlett,France,738,0,50,8,110138.03,1,0,0,96952.42638,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15592583,Colman,France,786,0,32,6,114512.59,1,1,0,15796.66,0.12,Not Active Customer,Female,Retained,Middle Aged,Existing
15592645,Gibbons,Spain,683,0,29,9,0,2,1,1,48849.89,0,Active Customer,Female,Retained,Middle Aged,Existing
15592765,Marks,France,592,0,36,5,81122.57,1,1,0,72338.03389,0.96,Not Active Customer,Female,High Risk,Middle Aged,Churned
15592846,Fiorentini,Germany,619,0,34,4,0,2,0,0,182046.165,0.09,Not Active Customer,Female,Retained,Middle Aged,Existing
15592937,Napolitani,Germany,684,1,41,0,120707.88,1,0,0,26916.81998,0.99,Not Active Customer,Male,High Risk,Middle Aged,Churned
15592979,Rose,Germany,635,1,46,1,142346.65,1,1,0,181757.0474,0.75,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15592994,Zikoranachidimma,France,732,0,41,1,124598.12,1,0,0,116913.1196,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15593295,Greathouse,France,571,0,42,5,115606.08,1,1,0,110292.6016,0.96,Not Active Customer,Female,High Risk,Middle Aged,Churned
15593331,Sidorov,Germany,780,0,46,8,0,1,0,0,14636.88839,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15593365,Shih,Spain,683,0,39,3,207116.61,2,0,0,157485.568,0.91,Not Active Customer,Female,High Risk,Middle Aged,Existing
15593470,Tu,Germany,692,0,34,7,102417.98,1,0,0,178213.6926,0.97,Not Active Customer,Female,High Risk,Middle Aged,Churned
15593601,Isayev,France,567,0,26,2,0,2,1,1,78651.55,0,Active Customer,Female,Retained,Middle Aged,Existing
15593773,Olejuru,Spain,632,1,30,2,72549,2,0,1,182728.8,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15593782,Brookes,Germany,660,0,34,5,117720.32,1,1,0,50941.82751,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15593969,Abramovich,Spain,695,0,42,6,129290.03,3,1,0,9194.189069,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15593973,Wilkie,Spain,785,0,32,3,124493.03,2,0,1,52583.79,0.08,Active Customer,Female,Retained,Middle Aged,Existing
15594349,Streeten,France,645,0,36,7,131353.48,2,0,0,7835.497759,0.87,Not Active Customer,Female,High Risk,Middle Aged,Existing
15594404,Bevan,France,579,0,33,4,0,2,1,0,100535.2488,0.44,Not Active Customer,Female,Retained,Middle Aged,Existing
15594408,Chia,Spain,572,0,19,1,138657.08,1,1,1,16161.82,0.01,Active Customer,Female,Retained,Young Dependant,Existing
15594594,Loggia,Spain,552,1,42,4,0,2,0,0,195692.3,0,Not Active Customer,Male,Retained,Middle Aged,Existing
15594685,Hall,France,627,0,25,4,0,1,1,1,194313.93,0.01,Active Customer,Female,Retained,Middle Aged,Existing
15594720,Scott,Germany,488,0,31,8,97588.6,1,0,0,124210.53,0.03,Not Active Customer,Female,Retained,Middle Aged,Existing
15594815,Aleshire,France,695,0,42,6,96247.68,1,0,1,24453.62245,0.08,Active Customer,Female,Retained,Middle Aged,Existing
15594862,Aleksandrova,France,757,0,40,1,0,2,1,0,79979.42519,0.9,Not Active Customer,Female,High Risk,Middle Aged,Existing
15594864,Huang,Germany,531,1,29,3,114590.58,1,0,0,75585.48,0.5,Not Active Customer,Male,Retained,Middle Aged,Existing
15594898,Hewitt,France,730,0,49,6,128886.23,1,1,1,191599.208,0.99,Active Customer,Female,High Risk,Senior Citizens,Churned
15594902,Lombardi,France,535,1,58,1,0,2,1,1,11779.98,0.01,Active Customer,Male,Retained,Senior Citizens,Existing
15594917,Miller,France,491,0,33,4,0,1,1,0,146278.799,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15595039,Manna,Germany,501,1,57,10,0,2,1,1,47847.19,0,Active Customer,Male,Retained,Senior Citizens,Existing
15595067,Zhirov,Spain,663,1,34,10,0,1,1,1,114083.73,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15595221,Trevisano,Germany,549,1,41,9,95020.8,3,1,1,131710.59,1,Active Customer,Male,High Risk,Middle Aged,Churned
15595282,White,France,681,0,50,4,144242.19,1,0,0,102606.0439,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15595303,Johnston,Germany,682,1,40,4,0,1,0,1,105352.55,0.7,Active Customer,Male,High Risk,Middle Aged,Existing
15595440,Kryukova,France,507,1,31,2,134237.07,1,1,1,166423.66,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15595537,Trout,Germany,693,0,38,5,118885.16,1,0,1,5695.910471,0.86,Active Customer,Female,High Risk,Middle Aged,Existing
15595588,Chukwunonso,Spain,458,0,30,3,115541.7,3,1,0,119930.4989,0.98,Not Active Customer,Female,High Risk,Middle Aged,Churned
15595728,Thomas,Germany,636,1,33,2,146177.25,1,1,0,55823.18797,0.95,Not Active Customer,Male,High Risk,Middle Aged,Churned
15595766,Watts,Spain,666,0,50,9,0,1,1,0,159771.9733,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15595831,Shen,Germany,638,0,43,3,145860.98,1,1,1,142763.51,0.89,Active Customer,Female,High Risk,Middle Aged,Existing
15596021,K?,Spain,724,0,42,5,137043.45,3,1,0,149458.3071,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15596175,McIntosh,Germany,709,0,35,1,111827.27,2,1,0,12674.68,0.33,Not Active Customer,Female,Retained,Middle Aged,Existing
15596181,Kwemto,France,745,1,44,5,135449.56,3,1,0,27211.78106,1,Not Active Customer,Male,High Risk,Middle Aged,Churned
15596397,Kelly,France,499,0,29,6,148051.52,1,1,0,118623.94,0.76,Not Active Customer,Female,High Risk,Middle Aged,Existing
15596414,Chandler,Spain,808,1,41,0,0,1,1,1,79888.78,0,Active Customer,Male,Retained,Middle Aged,Existing
15596493,Wisdom,France,643,1,36,7,161064.64,2,0,1,84294.82,0,Active Customer,Male,Retained,Middle Aged,Existing
15596552,Stephens,Germany,666,1,30,3,110153.27,1,0,1,74849.46,0.07,Active Customer,Male,Retained,Middle Aged,Existing
15596671,Endrizzi,Spain,625,1,43,8,201696.07,1,1,0,133020.9,0.9,Not Active Customer,Male,High Risk,Middle Aged,Existing
15596800,Hill,Germany,711,0,52,9,96278.34,1,0,0,27671.9422,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15596914,Shaw,Germany,688,0,39,0,0,2,1,0,53222.15,0.06,Not Active Customer,Female,Retained,Middle Aged,Existing
15596939,Calabresi,Germany,720,1,31,4,141356.47,1,0,0,137985.69,0.03,Not Active Customer,Male,Retained,Middle Aged,Existing
15597131,Fu,France,683,0,55,8,0,1,0,0,85636.06036,0.98,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15597239,Ku,Spain,714,0,49,4,93059.34,1,1,0,7571.51,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15597602,Nwachinemelu,Germany,519,0,46,5,62135.54,1,0,0,171464.008,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15597901,Chidozie,France,663,1,44,2,117028.6,2,0,1,144680.18,0.05,Active Customer,Male,Retained,Middle Aged,Existing
15597909,Johnstone,Germany,524,1,52,2,87894.26,1,1,0,173899.42,0.99,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15597945,Dellucci,Spain,545,1,37,3,91184.01,1,1,0,105476.65,0.02,Not Active Customer,Male,Retained,Middle Aged,Existing
15598086,Brown,France,762,1,20,1,139432.55,1,1,1,85606.83,0,Active Customer,Male,Retained,Young Dependant,Existing
15598088,Ni,Spain,429,1,60,7,0,2,1,1,163691.48,0.07,Active Customer,Male,Retained,Senior Citizens,Existing
15598175,Toscani,Germany,796,0,47,4,142587.46,2,0,1,127421.9054,0.52,Active Customer,Female,Retained,Senior Citizens,Existing
15598493,Beach,France,765,0,47,5,128411.23,1,1,1,191933.4036,0.99,Active Customer,Female,High Risk,Senior Citizens,Churned
15598751,Ingram,France,622,0,45,4,141089.03,1,1,0,197564.7173,0.9,Not Active Customer,Female,High Risk,Senior Citizens,Existing
15598782,Pinto,Germany,527,0,44,6,128489.16,2,1,0,145022.0509,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15598846,Shahan,France,687,0,47,7,0,2,1,1,177624.01,0,Active Customer,Female,Retained,Senior Citizens,Existing
15598883,King,Spain,475,1,35,4,120932.59,1,1,0,90965.14278,0.83,Not Active Customer,Male,High Risk,Middle Aged,Existing
15599131,Dilke,Germany,684,0,38,3,0,2,1,0,44255.65,0.43,Not Active Customer,Female,Retained,Middle Aged,Existing
15599195,Stiger,Germany,668,0,38,1,126691.7,1,1,1,30122.29326,0.98,Active Customer,Female,High Risk,Middle Aged,Churned
15599251,Chung,Germany,747,0,21,4,81025.6,2,1,0,167682.57,0,Not Active Customer,Female,Retained,Young Dependant,Existing
15599268,Yobachi,Spain,609,1,31,9,103837.75,1,1,1,150218.11,0,Active Customer,Male,Retained,Middle Aged,Existing
15599289,Yeh,France,609,1,34,7,140694.78,2,1,0,46266.63,0.02,Not Active Customer,Male,Retained,Middle Aged,Existing
15599433,Fanucci,Germany,499,1,39,6,0,2,1,1,81409,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15599552,Conway,Spain,581,1,71,4,0,2,1,1,197562.08,0,Active Customer,Male,Retained,Old dependants,Existing
15599660,Bennett,France,674,0,41,4,126605.14,1,1,1,166694.93,0.11,Active Customer,Female,Retained,Middle Aged,Existing
15599722,Chia,Spain,536,0,53,7,0,2,1,1,169789.4371,0.94,Active Customer,Female,High Risk,Senior Citizens,Existing
15599792,Dimauro,France,638,1,27,4,135096.05,1,1,1,186523.72,0.39,Active Customer,Male,Retained,Middle Aged,Existing
15599956,Payne,France,715,0,31,2,112212.14,2,1,1,181600.72,0,Active Customer,Female,Retained,Middle Aged,Existing
15600110,Endrizzi,Germany,743,1,42,7,77002.2,2,1,1,80428.42,0.03,Active Customer,Male,Retained,Middle Aged,Existing
15600258,Chesnokova,France,623,1,23,1,106012.2,2,0,1,191415.94,0.01,Active Customer,Male,Retained,Young Dependant,Existing
15600337,Dobie,Spain,809,0,48,2,120461.53,3,0,0,166287.0916,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15600462,Barwell,France,546,0,39,5,104970.33,1,1,0,46547.40702,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15600583,Garner,France,654,1,31,5,150593.59,2,1,1,105218.45,0.02,Active Customer,Male,Retained,Middle Aged,Existing
15600651,Ijendu,France,699,0,45,2,87524.94,1,1,0,89948.59069,0.73,Not Active Customer,Female,High Risk,Senior Citizens,Existing
15600700,Pan,Germany,559,1,28,3,141099.43,1,1,1,15607.27,0,Active Customer,Male,Retained,Middle Aged,Existing
15600710,Atkinson,France,504,1,43,1,154473.23,1,1,1,192223.1473,0.97,Active Customer,Male,High Risk,Middle Aged,Churned
15600734,Townsend,Spain,614,0,35,1,0,2,1,1,3342.62,0.05,Active Customer,Female,Retained,Middle Aged,Existing
15600739,Galkin,Spain,534,1,29,7,174851.9,1,1,1,79178.31,0.03,Active Customer,Male,Retained,Middle Aged,Existing
15600781,Wu,Germany,594,1,57,6,0,1,1,0,19376.56,1,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15600821,Hardy,France,791,1,34,7,0,2,1,0,96734.46,0,Not Active Customer,Male,Retained,Middle Aged,Existing
15600882,Scott,Spain,731,1,41,4,0,2,1,0,22299.27,0.09,Not Active Customer,Male,Retained,Middle Aged,Existing
15600974,He,Spain,758,0,23,5,122739.1,1,1,0,102460.84,0.36,Not Active Customer,Female,Retained,Young Dependant,Existing
15600991,Artemieva,Germany,657,0,36,5,88355.85,1,1,0,167330.6347,0.32,Not Active Customer,Female,Retained,Middle Aged,Existing
15600992,Madukaego,France,477,1,54,3,0,1,0,0,108389.1529,0.98,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15600997,Demuth,Germany,593,1,35,4,161637.75,1,1,1,20008.46,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15601008,Stevenson,France,661,0,40,7,0,2,1,0,43127.77856,0.05,Not Active Customer,Female,Retained,Middle Aged,Existing
15601026,Gallagher,Germany,507,0,29,4,89349.47,2,0,0,180626.68,0.35,Not Active Customer,Female,Retained,Middle Aged,Existing
15601274,Hsieh,Spain,703,0,37,7,148672.69,1,0,0,176282.4118,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15601589,Baresi,France,704,0,33,3,135146.48,1,1,0,83839.95543,0.35,Not Active Customer,Female,Retained,Middle Aged,Existing
15601688,Piccio,France,719,0,37,9,101455.7,1,1,0,25803.59,0.93,Not Active Customer,Female,High Risk,Middle Aged,Existing
15601848,Scott,France,716,0,42,4,0,1,1,0,109574.8281,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15602010,Zikoranaudodimma,Germany,705,0,39,3,92224.56,1,1,1,54517.25,0.11,Active Customer,Female,Retained,Middle Aged,Existing
15602034,Kolesnikov,France,750,0,39,6,0,2,0,0,19264.33,0.13,Not Active Customer,Female,Retained,Middle Aged,Existing
15602084,Coles,France,596,1,41,5,0,2,0,1,141053.85,0,Active Customer,Male,Retained,Middle Aged,Existing
15602280,Martin,Germany,605,0,48,6,0,2,1,1,40062.99,0.04,Active Customer,Female,Retained,Senior Citizens,Existing
15602312,Walkom,Spain,777,0,58,4,0,1,1,1,62449.07,0.65,Active Customer,Female,High Risk,Senior Citizens,Existing
15602497,Honore,Spain,782,0,33,2,94493.03,1,0,1,101866.39,0.03,Active Customer,Female,Retained,Middle Aged,Existing
15602551,Johnson,Spain,698,0,46,0,0,2,1,1,125962.02,0.22,Active Customer,Female,Retained,Senior Citizens,Existing
15602844,Niu,France,743,0,48,6,0,3,1,0,66835.4752,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
